-85011.68818963575	-19354.800858466177	0.0
-84907.97062813581	-19503.406776398493	0.0
-84893.19638732926	-19626.17135767742	0.0
-84862.15584295713	-19326.707172044007	0.0
-84822.9779009937	-19648.25541203221	0.0
-84733.58209073619	-19472.081314173298	0.0
-84710.5000206782	-19603.94412940882	0.0
-84676.88208116709	-19439.77213599025	0.0
-84658.68275330482	-19487.110443367696	0.0
-84579.16414191278	-19592.466101489517	0.0
-85076.42827029762	-19468.140730443756	18.0
-85067.99728677588	-19282.476056224732	18.0
-84982.1425679717	-19536.37605514371	18.0
-84953.34293357209	-19254.25206565957	18.0
-84821.2796572112	-19290.772445679886	18.0
-84739.37267200925	-19727.633709459507	18.0
-84702.07332708006	-19322.348506369322	18.0
-84674.16866198696	-19668.094266490894	18.0
-84609.96123769334	-19438.45050489137	18.0
-84593.33985929232	-19584.5549045652	18.0
-85127.1350925065	-19352.465437829138	20.0063
-84905.78915033667	-19631.413508747275	20.0063
-84839.52411750148	-19708.550896202072	20.0063
-85198.20842063143	-19381.21493488988	40.0063
-84620.89302448631	-19727.199853679405	40.0063
-84587.99533269799	-19674.914367022007	40.0063
-85163.00609677365	-19262.173272405635	40.5
-85146.38042844903	-19504.20862089994	40.5
-85070.63768902456	-19212.588335157547	40.5
-85003.3044835038	-19586.28746773655	40.5
-84924.59915640949	-19197.41746202387	40.5
-84892.7310279943	-19711.948769626542	40.5
-84760.46872048259	-19776.09461678501	40.5
-84720.53898312645	-19216.858254180905	40.5
-84615.70454157659	-19276.85161668819	40.5
-84550.75684991668	-19382.99910948971	40.5
-84523.5853023172	-19552.838529911027	40.5
-85248.18355532123	-19409.46899903535	58.5
-85149.95583929123	-19166.83512711403	58.5
-85002.59853552635	-19154.631131573795	58.5
-84816.67039307229	-19157.260094026202	58.5
-84731.58891927886	-19812.289951435112	58.5
-84617.98986898983	-19775.29706220717	58.5
-84614.65209861091	-19221.666549470654	58.5
-84531.50650906327	-19343.175366709464	58.5
-84494.37330587058	-19645.735304104768	58.5
-84485.93946239977	-19524.024595766063	58.5
-85225.17950710555	-19270.977964546866	60.0063
-85185.87269097367	-19525.67122812008	60.0063
-85032.37831094749	-19634.38610623885	60.0063
-84889.76057546453	-19790.57245582713	60.0063
-85254.7724061594	-19506.554051358726	80.0063
-85117.56291936775	-19621.796918167776	80.0063
-84764.28829490361	-19876.212413760582	80.0063
-84623.98734627367	-19827.35058418436	80.0063
-84507.81948069285	-19733.78798953031	80.0063
-84450.26748928343	-19586.691294051416	80.0063
-85307.25763895489	-19430.042400962182	81.0
-85299.41659901294	-19321.3862400295	81.0
-85214.23914046538	-19174.090513399784	81.0
-85129.52132135461	-19068.925306581576	81.0
-84981.24044879251	-19068.39122023879	81.0
-84915.86752531477	-19837.35232317962	81.0
-84826.49602462436	-19117.569515338015	81.0
-84657.04894660655	-19163.05496522287	81.0
-84552.8087385601	-19204.12589219602	81.0
-84492.67363211354	-19320.229320692604	81.0
-84462.73423807145	-19461.124502825965	81.0
-85333.29943673364	-19459.38327157726	99.0
-85137.50124528677	-19020.59756334814	99.0
-84703.99491158048	-19108.597295600805	99.0
-84672.90574807416	-19896.350529932773	99.0
-84556.96408316035	-19167.599792277564	99.0
-84464.06015909393	-19298.272710531735	99.0
-84426.40430935475	-19493.29765696788	99.0
-85327.30624937342	-19311.398800779592	100.0063
-85271.00716205504	-19159.88472243993	100.0063
-85243.2313711304	-19572.485458976487	100.0063
-84981.40587554176	-19792.224852194362	100.0063
-84827.38455904547	-19889.335688174444	100.0063
-84498.71838678718	-19789.43412615919	100.0063
-84407.86921131326	-19677.279861239356	100.0063
-85364.35499583838	-19423.089136339007	120.0063
-85350.18499835698	-19303.092401502694	120.0063
-85303.69152294718	-19559.56550563706	120.0063
-85242.99078248792	-19055.051710864613	120.0063
-85151.8767088044	-18969.072407815594	120.0063
-84798.89996019432	-19934.23405442856	120.0063
-84409.51302783328	-19777.496458803078	120.0063
-84368.04975845662	-19600.5992532723	120.0063
-85005.73441480538	-19799.841077328776	121.5
-84955.46354922335	-19012.8753877529	121.5
-84736.8968932924	-19064.951833437728	121.5
-84661.6310412293	-19904.129992739563	121.5
-84546.48264096971	-19128.83135241207	121.5
-84520.60412497842	-19871.289588162803	121.5
-84463.20674727908	-19215.46217617605	121.5
-84414.80455713967	-19397.893644617514	121.5
-85410.30866500725	-19442.804836527375	160.0063
-85404.12002143254	-19242.503375517463	160.0063
-85349.51345799853	-19576.380195290756	160.0063
-85300.28645553497	-19036.461470573366	160.0063
-85232.34900668905	-19652.92191926761	160.0063
-85190.64657864443	-18926.613982684798	160.0063
-85118.54663532559	-19739.485445998293	160.0063
-84759.00892038077	-19984.0108729548	160.0063
-84598.92783447824	-19947.67522433996	160.0063
-84458.76004994033	-19869.737422358252	160.0063
-84360.21443841282	-19364.035160578984	160.0063
-84334.95303551748	-19575.93923375305	160.0063
-84321.95720529754	-19737.86745725005	160.0063
-85037.04986720883	-19849.291420510268	162.0
-85020.40981090872	-18938.704877891538	162.0
-84919.22388536265	-19975.28205769408	162.0
-84863.42447676806	-18970.542976841494	162.0
-84653.69258655867	-19025.12523070841	162.0
-84488.79319554463	-19106.74157815914	162.0
-84404.32883484717	-19231.217272991387	162.0
-85452.24515857881	-19358.05122393816	180.0
-85408.58968659399	-19548.98812280735	180.0
-85368.52106524764	-19146.735664369364	180.0
-85145.64302103182	-19776.045909420667	180.0
-84918.34750572509	-18931.71152986631	180.0
-84675.9126649546	-19002.31377875815	180.0
-84483.25607268488	-19080.830084523383	180.0
-84398.85757904618	-19206.756284622963	180.0
-84299.54596061073	-19612.43097016759	180.0
-85303.29203067099	-19646.79342285352	180.0063
-85252.35677460318	-18973.230612364914	180.0063
-85067.48679501293	-18903.136710274226	180.0063
-84854.34563569784	-20002.93759841254	180.0063
-84718.2616088033	-20014.93112300567	180.0063
-84585.34492062755	-19968.6409686703	180.0063
-84423.74889237345	-19898.94369890673	180.0063
-84331.13703603279	-19395.87897942708	180.0063
-84324.98709000066	-19804.590699547512	180.0063
-85109.70543471863	-19880.876061046914	198.0
-84942.80992406805	-18894.263291125157	198.0
-84763.4900253385	-20034.67975672342	198.0
-84671.62844618589	-18971.984902261618	198.0
-84530.29230251482	-19956.605930700578	198.0
-84503.43284228459	-19045.029952225857	198.0
-84375.71965175118	-19113.329714010044	198.0
-84274.82293398179	-19580.12322195908	198.0
-85434.04225578021	-19485.331988666003	200.0063
-85386.58651403058	-19144.46182086748	200.0063
-85270.25974481608	-19655.560891541765	200.0063
