-87832.43572391525	-11322.278545839621	0.0
-87789.91286170021	-11250.081187792099	0.0
-87770.39190273907	-11364.340338643298	0.0
-87742.04618787812	-11252.2548007313	0.0
-87730.24168461407	-11312.384187279717	0.0
-88101.69847724604	-11394.354179591362	18.0
-88080.34039051218	-11308.114268256359	18.0
-88024.35776871681	-11451.6455627148	18.0
-87992.65140388439	-11297.561239108818	18.0
-87921.9088410278	-11244.087285444602	18.0
-87918.20884594075	-11418.674853995048	18.0
-87844.70558651425	-11176.371747342082	18.0
-87793.53126000862	-11425.78992631606	18.0
-87739.34849841788	-11128.830118890202	18.0
-87694.50312945171	-11389.588871767815	18.0
-87672.22719381878	-11187.110937869631	18.0
-87652.77353189093	-11270.843611048009	18.0
-88127.21619850375	-11348.137042187433	27.0
-88103.27785668183	-11461.143288947587	27.0
-88018.69606161221	-11262.948143843578	27.0
-88006.6195102659	-11509.1374069636	27.0
-87905.6798050303	-11462.848682602767	27.0
-87841.9363100971	-11179.40449199428	27.0
-87774.01316099653	-11476.095111286942	27.0
-87725.50354630669	-11112.016859211042	27.0
-87658.11019362531	-11356.357554762077	27.0
-87635.57078975732	-11148.07759979455	27.0
-87624.35766004761	-11253.238516689149	27.0
-88188.27058382393	-11316.294653313871	49.5
-88187.40859216187	-11425.346016599135	49.5
-88110.87115810861	-11212.250616469182	49.5
-88085.14439587833	-11509.93210159237	49.5
-87957.0545926613	-11153.82805355048	49.5
-87954.9282571119	-11523.112663217782	49.5
-87854.46821095662	-11071.276697506244	49.5
-87841.78741628515	-11560.227276741509	49.5
-87741.00232475965	-11005.207835872814	49.5
-87722.25175086017	-11584.550811094263	49.5
-87634.84911206	-11068.168075973535	49.5
-87626.4553961063	-11523.493565825014	49.5
-87571.94615917082	-11155.32726618216	49.5
-87569.49763820028	-11357.47443481199	49.5
-87563.50373585279	-11225.478455484403	49.5
-88239.43490050781	-11290.715354921002	76.5
-88228.74727729367	-11439.457296894449	76.5
-88172.58421401643	-11194.913280268984	76.5
-88163.33994619695	-11503.47426988446	76.5
-88082.834758898	-11555.09536605608	76.5
-88041.84399872896	-11132.53583387539	76.5
-87950.44214724329	-11584.363219739718	76.5
-87900.5564741921	-11029.939442348967	76.5
-87849.6957532604	-11638.356960001367	76.5
-87793.42097550911	-10943.234171679012	76.5
-87762.40053901063	-11668.483945398002	76.5
-87668.0159919815	-10998.347651939644	76.5
-87660.00889853318	-11654.23807103609	76.5
-87549.13756716963	-11069.153221905919	76.5
-87544.96220292589	-11553.357082986593	76.5
-87523.73871025864	-11406.064216305946	76.5
-87518.27603430486	-11189.741330296572	76.5
-87512.46972331191	-11285.935747352103	76.5
-88265.9377676979	-11330.20976240743	99.0
-88232.76802782733	-11463.984152321636	99.0
-88207.3963404325	-11193.332470858655	99.0
-88186.14996817269	-11557.671331220541	99.0
-88094.39295362141	-11105.44016315642	99.0
-88089.42575469796	-11604.214943969218	99.0
-87939.919147561	-11000.535564624197	99.0
-87913.38482093113	-11664.534781821252	99.0
-87826.18979312897	-10928.664681921424	99.0
-87772.48677884869	-11698.549353659479	99.0
-87717.20429690248	-10929.253195526691	99.0
-87621.37219278522	-11667.620523761398	99.0
-87572.21677727855	-11001.244372550713	99.0
-87510.76432965673	-11088.337695700573	99.0
-87504.48407948161	-11462.171422346173	99.0
-87495.04936035852	-11606.49598145885	99.0
-87471.78827879319	-11318.306502670308	99.0
-87443.77189922606	-11213.47349109499	99.0
-88310.89914106173	-11424.098832406231	126.0
-88302.66575871626	-11242.785673989216	126.0
-88241.13886418846	-11520.290389512691	126.0
-88217.68590134499	-11099.841463161507	126.0
-88101.97910517552	-11016.432405378808	126.0
-88088.10698354816	-11607.181821562654	126.0
-87930.39568178657	-11655.04134551207	126.0
-87919.4187625656	-10901.175238824406	126.0
-87788.83610916743	-11738.504830557253	126.0
-87692.61300439105	-10899.846457852851	126.0
-87620.9082634248	-11721.420952770362	126.0
-87568.72439318955	-10956.344576322055	126.0
-87482.71935059888	-11623.04434292842	126.0
-87469.22804334862	-11069.87489960325	126.0
-87449.4980434149	-11435.598398173708	126.0
-87397.28843363801	-11246.107714648251	126.0
-88347.82759320544	-11277.072293909709	148.5
-88335.16109827932	-11446.253043743389	148.5
-88308.47349968375	-11114.614273993528	148.5
-88240.0162642404	-11559.585765848293	148.5
-88189.86712295415	-10999.359967388198	148.5
-88102.08366977688	-11626.896091776487	148.5
-88021.54550483347	-10941.596075057132	148.5
-87951.16239496609	-11696.24972650089	148.5
-87864.4327264989	-10874.60221465194	148.5
-87842.10817173176	-11759.341700719138	148.5
-87719.73879280541	-11753.270491516598	148.5
-87643.55929353669	-10907.88795892016	148.5
-87606.53494486897	-11724.980633892672	148.5
-87508.65944372535	-10977.967561265501	148.5
-87486.0141335116	-11663.592623355067	148.5
-87448.63605175282	-11544.649761458972	148.5
-87424.32824711996	-11073.36728369226	148.5
-87391.01819328465	-11396.102560712743	148.5
-87374.21494342723	-11186.108632242825	148.5
-88398.26451229386	-11299.491403456457	175.5
-88358.71281759588	-11132.681867738269	175.5
-88348.34880977741	-11416.58426780903	175.5
-88286.17039453464	-11519.699015958353	175.5
-88251.97395124001	-11022.702645732174	175.5
-88180.80758654015	-11600.065319267107	175.5
-88145.43125608591	-10949.051922468243	175.5
-88053.88623068643	-11653.794161319165	175.5
-88001.50475927489	-10884.36626906885	175.5
-87896.76630247918	-11746.685215614765	175.5
-87868.71980521666	-10840.977125268155	175.5
-87771.82381833745	-11779.975249806592	175.5
-87684.57150332375	-10850.792746998479	175.5
-87642.53267834277	-11749.508919294392	175.5
-87547.62834471621	-10907.883668996556	175.5
-87507.77171252166	-11662.604617473613	175.5
-87450.96856832573	-10987.854769952728	175.5
-87436.04257375815	-11555.396101859198	175.5
-87382.6587967198	-11083.980460000425	175.5
-87352.97429106555	-11422.539560844078	175.5
-87328.98581190476	-11182.348489995155	175.5
-87312.03652818446	-11289.223380392146	175.5
-88483.05963825966	-11150.291252020734	225.0
-88480.49225294241	-11061.744563654467	225.0
-88442.7003791621	-11349.79944837641	225.0
-88418.52001872315	-10977.348929964846	225.0
-88364.1697736515	-11476.912685508274	225.0
-88256.49875865121	-11570.46527034058	225.0
-88254.41818228694	-10916.486425922818	225.0
-88158.42565633131	-10819.1006819114	225.0
-88132.67458453393	-11660.39087701728	225.0
-88057.48595109573	-10772.811957550568	225.0
-87971.86324108684	-11736.007602222373	225.0
-87938.87528444252	-10753.488599765711	225.0
-87858.72097028555	-11805.099198686257	225.0
-87768.24116939244	-10804.841937778674	225.0
-87710.63769889974	-11808.91662814548	225.0
-87609.2769635398	-10857.118844588862	225.0
-87602.577201445	-11765.858249613137	225.0
-87500.51775621044	-11694.91093570759	225.0
-87483.60708180259	-10938.407286720309	225.0
-87414.81050124369	-11599.9651328195	225.0
-87385.16746485097	-11011.191728398562	225.0
-87320.26848055539	-11502.513521749319	225.0
-87288.17692319212	-11115.887285958213	225.0
-87255.23128314181	-11398.634867538807	225.0
-87249.27102931096	-11251.37564937481	225.0
-88575.10872053668	-10968.784782351033	301.5
-88559.4782079662	-11072.69279515459	301.5
-88555.77821287916	-11247.280363705033	301.5
-88508.43275562902	-11388.965950543556	301.5
-88447.77071271236	-11493.46533690145	301.5
-88425.18260148003	-10900.011081384686	301.5
-88345.83728169718	-11553.326965291208	301.5
-88237.48033836293	-10767.545452798544	301.5
-88219.7049005741	-11656.43885349146	301.5
-88152.10384866454	-10647.875193306976	301.5
-88071.61876923921	-11724.210248831	301.5
-87995.64831094306	-10627.363368515304	301.5
-87917.33398450787	-11815.519063741734	301.5
-87877.56172081089	-10683.598018749453	301.5
